Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Distance_by_year,age,eng_cap_diff
58.0,217.0,2008,3.0,150000.0,4800.0,4.0,0.0,12900.0,10714.285714285714,16,2795.929272281276
77.0,754.0,2014,3.0,155000.0,2400.0,0.0,0.0,20500.0,19375.0,10,395.9292722812757
49.0,714.0,2016,5.0,135000.0,2200.0,0.0,0.0,39000.0,22500.0,8,418.1422594142259
13.0,496.0,2008,9.0,89000.0,1700.0,4.0,1.0,2100.0,6357.142857142857,16,680.7225566064776
75.0,28.0,1991,10.0,2325.0,1500.0,4.0,1.0,12000.0,75.0,33,471.1053761433639
6.0,48.0,1994,10.0,350000.0,1798.0,4.0,1.0,3000.0,12500.0,30,173.10537614336386
60.0,467.0,2017,11.0,154000.0,1500.0,0.0,0.0,11500.0,30800.0,7,141.76606841540115
55.0,139.0,2011,11.0,146000.0,1300.0,0.0,1.0,6300.0,13272.727272727272,13,341.76606841540115
66.0,587.0,2016,10.0,80000.0,1200.0,4.0,1.0,7800.0,13333.333333333334,8,771.1053761433639
23.0,303.0,2015,7.0,107714.0,5000.0,4.0,0.0,24000.0,15387.714285714286,9,2319.3834586466164
33.0,624.0,2012,9.0,180000.0,2200.0,0.0,0.0,16750.0,18000.0,12,180.7225566064776
49.0,276.0,2004,10.0,251995.0,2200.0,0.0,0.0,6999.0,13999.722222222224,20,228.89462385663612
22.0,269.0,2006,11.0,13453.0,1400.0,0.0,1.0,2200.0,840.8125,18,241.76606841540115
73.0,141.0,2016,4.0,71646.0,1400.0,0.0,1.0,10999.0,11941.0,8,95.64648232411628
76.0,696.0,2006,6.0,189000.0,1900.0,0.0,1.0,3700.0,11812.5,18,96.38093575418998
73.0,588.0,2014,9.0,82000.0,2000.0,4.0,0.0,17450.0,10250.0,10,380.7225566064776
54.0,523.0,2008,9.0,250000.0,2500.0,0.0,0.0,6999.0,17857.14285714286,16,119.2774433935224
60.0,364.0,2010,5.0,250000.0,1500.0,0.0,1.0,5300.0,20833.33333333333,14,281.8577405857741
49.0,191.0,2006,2.0,164000.0,1800.0,4.0,0.0,6990.0,10250.0,18,120.25611745513856
16.0,622.0,2010,4.0,99200.0,1200.0,4.0,1.0,4399.0,8266.666666666666,14,295.6464823241163
66.0,499.0,2013,10.0,129021.0,1400.0,4.0,1.0,5000.0,14335.666666666666,11,571.1053761433639
33.0,710.0,2008,3.0,271194.0,2000.0,0.0,0.0,8399.0,19371.0,16,4.070727718724356
77.0,611.0,2002,10.0,65329.0,240.0,0.0,1.0,4800.0,3266.45,22,1731.105376143364
49.0,276.0,2012,10.0,168000.0,2200.0,0.0,0.0,19900.0,16800.0,12,228.89462385663612
73.0,588.0,2012,9.0,240000.0,2200.0,0.0,0.0,8000.0,24000.0,12,180.7225566064776
13.0,209.0,2012,9.0,113000.0,2200.0,0.0,0.0,11999.0,11300.0,12,180.7225566064776
76.0,399.0,1987,10.0,32000.0,1600.0,4.0,1.0,550.0,914.2857142857144,37,371.1053761433639
73.0,141.0,2015,11.0,159386.0,1400.0,0.0,1.0,10299.0,22769.42857142857,9,241.76606841540115
76.0,640.0,2003,6.0,328000.0,1900.0,0.0,1.0,3200.0,17263.157894736843,21,96.38093575418998
23.0,475.0,2005,11.0,261000.0,1998.0,0.0,1.0,3300.0,15352.941176470587,19,356.23393158459885
6.0,48.0,2002,10.0,240000.0,1995.0,3.0,1.0,2650.0,12000.0,22,23.894623856636144
5.0,111.0,2004,10.0,252000.0,3000.0,0.0,0.0,8999.0,14000.0,20,1028.894623856636
75.0,29.0,2001,10.0,565789.0,1600.0,4.0,1.0,1200.0,26942.33333333333,23,371.1053761433639
16.0,441.0,2008,10.0,111111.0,1400.0,3.0,1.0,3000.0,7936.5,16,571.1053761433639
60.0,364.0,2014,6.0,169200.0,1500.0,0.0,0.0,8633.0,21150.0,10,303.61906424581
49.0,276.0,1996,10.0,99999.0,1999.0,4.0,1.0,3300.0,3846.1153846153848,28,27.894623856636144
16.0,442.0,2017,11.0,150000.0,1500.0,0.0,0.0,7690.0,30000.0,7,141.76606841540115
49.0,732.0,2012,5.0,220000.0,2200.0,0.0,0.0,19500.0,22000.0,12,418.1422594142259
14.0,366.0,1998,6.0,247000.0,2400.0,3.0,1.0,3000.0,10291.666666666666,26,596.38093575419
52.0,281.0,2019,3.0,20000.0,1500.0,4.0,0.0,14900.0,6666.666666666667,5,504.0707277187244
60.0,467.0,2014,11.0,170000.0,1500.0,0.0,1.0,6500.0,21250.0,10,141.76606841540115
79.0,675.0,2019,11.0,20000.0,1500.0,4.0,0.0,12000.0,6666.666666666667,5,141.76606841540115
43.0,487.0,2017,3.0,55000.0,2000.0,4.0,0.0,24800.0,11000.0,7,4.070727718724356
73.0,545.0,2017,4.0,46000.0,1800.0,2.0,0.0,12799.0,9200.0,7,304.3535176758837
76.0,204.0,2012,6.0,235000.0,1600.0,0.0,1.0,6000.0,23500.0,12,203.61906424581
55.0,722.0,1998,10.0,155555.0,1600.0,4.0,1.0,1550.0,6481.458333333333,26,371.1053761433639
76.0,640.0,2002,6.0,455000.0,1897.0,0.0,1.0,75000.0,22750.0,22,93.38093575418998
31.0,116.0,2018,10.0,19300.0,1500.0,4.0,0.0,18000.0,4825.0,6,471.1053761433639
6.0,750.0,2004,9.0,220000.0,3000.0,3.0,0.0,9300.0,12222.222222222224,20,619.2774433935224
76.0,696.0,2012,6.0,155150.0,1400.0,4.0,0.0,8750.0,15515.0,12,403.61906424581
6.0,748.0,2016,9.0,176500.0,2000.0,0.0,0.0,17999.0,29416.666666666668,8,380.7225566064776
6.0,750.0,2004,9.0,191000.0,3000.0,0.0,0.0,4200.0,10611.111111111111,20,619.2774433935224
49.0,151.0,2019,5.0,41000.0,1460.0,0.0,0.0,24600.0,13666.666666666666,5,321.8577405857741
60.0,428.0,2005,1.0,104917.0,1600.0,4.0,1.0,5000.0,6171.588235294118,19,23.13477088948798
73.0,208.0,2010,10.0,189320.0,2400.0,2.0,0.0,8499.0,15776.666666666666,14,428.89462385663614
5.0,558.0,2011,3.0,125666.0,2000.0,0.0,0.0,9000.0,11424.181818181818,13,4.070727718724356
16.0,622.0,2012,4.0,252700.0,1500.0,0.0,1.0,6300.0,25270.0,12,4.353517675883722
49.0,600.0,2008,10.0,252525.0,3000.0,0.0,0.0,12999.0,18037.5,16,1028.894623856636
73.0,588.0,2013,3.0,143000.0,2000.0,0.0,1.0,15300.0,15888.888888888889,11,4.070727718724356
73.0,246.0,2007,10.0,224000.0,1600.0,3.0,0.0,6300.0,14933.333333333334,17,371.1053761433639
73.0,145.0,2015,11.0,128000.0,1600.0,0.0,1.0,13000.0,18285.714285714286,9,41.76606841540115
16.0,622.0,2015,4.0,215000.0,1500.0,0.0,1.0,4850.0,30714.285714285717,9,4.353517675883722
60.0,364.0,2017,6.0,188000.0,1500.0,0.0,0.0,11850.0,37600.0,7,303.61906424581
76.0,705.0,2003,6.0,12345.0,1900.0,0.0,1.0,2150.0,649.7368421052631,21,96.38093575418998
37.0,757.0,2015,10.0,165000.0,2000.0,0.0,0.0,21000.0,23571.42857142857,9,28.894623856636144
49.0,276.0,2006,10.0,350000.0,3000.0,0.0,0.0,2300.0,21875.0,18,1028.894623856636
49.0,276.0,2008,10.0,230000.0,1800.0,3.0,0.0,7700.0,16428.571428571428,16,171.10537614336386
16.0,622.0,2012,4.0,253655.0,900.0,3.0,1.0,4600.0,25365.5,12,595.6464823241163
5.0,1.0,1994,10.0,325666.0,2590.0,3.0,1.0,1400.0,11630.92857142857,30,618.8946238566361
33.0,386.0,2016,4.0,173000.0,1600.0,2.0,0.0,13999.0,28833.33333333333,8,104.35351767588372
60.0,412.0,2001,1.0,28095.0,1900.0,0.0,1.0,1800.0,1337.857142857143,23,276.865229110512
60.0,467.0,2016,11.0,144200.0,1500.0,0.0,1.0,9250.0,24033.33333333333,8,141.76606841540115
49.0,735.0,2000,6.0,299999.0,2200.0,0.0,1.0,3999.0,13636.318181818182,24,396.38093575419
60.0,236.0,2009,10.0,230000.0,1400.0,3.0,1.0,3500.0,17692.30769230769,15,571.1053761433639
16.0,442.0,2017,11.0,94500.0,898.0,4.0,1.0,5850.0,18900.0,7,743.7660684154012
77.0,754.0,2010,3.0,264000.0,2400.0,0.0,0.0,10000.0,22000.0,14,395.9292722812757
49.0,735.0,2004,6.0,111111.0,2200.0,0.0,1.0,10800.0,6172.833333333333,20,396.38093575419
52.0,656.0,1994,10.0,234567.0,2000.0,3.0,0.0,1650.0,8377.392857142857,30,28.894623856636144
31.0,193.0,2018,9.0,23120.0,1995.0,2.0,0.0,29990.0,5780.0,6,385.7225566064776
60.0,409.0,2016,3.0,180677.0,1500.0,0.0,0.0,12999.0,30112.83333333333,8,504.0707277187244
65.0,388.0,2009,4.0,113357.0,1422.0,0.0,1.0,4599.0,8719.76923076923,15,73.64648232411628
76.0,520.0,2008,11.0,260000.0,1798.0,4.0,1.0,5550.0,18571.42857142857,16,156.23393158459885
54.0,523.0,2006,9.0,218971.0,2488.0,0.0,0.0,9499.0,13685.6875,18,107.2774433935224
5.0,558.0,2013,3.0,168147.0,2000.0,2.0,0.0,17999.0,18683.0,11,4.070727718724356
6.0,72.0,2012,10.0,160000.0,2000.0,0.0,0.0,12000.0,16000.0,12,28.894623856636144
73.0,141.0,2014,11.0,134000.0,1400.0,0.0,1.0,8800.0,16750.0,10,241.76606841540115
31.0,398.0,2011,4.0,201000.0,1399.0,4.0,0.0,6300.0,18272.727272727272,13,96.64648232411628
49.0,170.0,2003,10.0,309000.0,2200.0,0.0,0.0,4500.0,16263.157894736842,21,228.89462385663612
39.0,219.0,2012,11.0,196000.0,1400.0,0.0,1.0,6300.0,19600.0,12,241.76606841540115
49.0,735.0,2014,6.0,195000.0,2200.0,0.0,0.0,14299.0,24375.0,10,396.38093575419
49.0,338.0,2017,3.0,71333.0,2500.0,0.0,0.0,43404.0,14266.6,7,495.9292722812757
39.0,506.0,2013,10.0,117000.0,2400.0,2.0,0.0,13500.0,13000.0,11,428.89462385663614
73.0,766.0,2000,4.0,308000.0,1300.0,4.0,0.0,2950.0,14000.0,24,195.64648232411628
6.0,72.0,2018,10.0,82000.0,2000.0,0.0,0.0,34000.0,20500.0,6,28.894623856636144
14.0,511.0,2003,4.0,200000.0,1600.0,3.0,1.0,3350.0,10526.315789473683,21,104.35351767588372
60.0,409.0,2016,3.0,139000.0,1500.0,0.0,0.0,12490.0,23166.666666666668,8,504.0707277187244
55.0,139.0,1996,4.0,253000.0,1400.0,3.0,1.0,1050.0,9730.76923076923,28,95.64648232411628
33.0,710.0,2016,9.0,108000.0,1600.0,4.0,0.0,16500.0,18000.0,8,780.7225566064776
55.0,722.0,1992,10.0,325000.0,1785.0,4.0,1.0,1150.0,10833.333333333334,32,186.10537614336383
52.0,513.0,2002,9.0,190000.0,3494.0,4.0,0.0,7000.0,9500.0,22,1113.2774433935224
60.0,409.0,2016,3.0,150425.0,1500.0,0.0,0.0,14990.0,25070.83333333333,8,504.0707277187244
49.0,337.0,2015,3.0,190858.0,2143.0,0.0,0.0,25999.0,27265.42857142857,9,138.92927228127564
23.0,321.0,2013,11.0,107490.0,998.0,4.0,1.0,6499.0,11943.333333333334,11,643.7660684154012
31.0,193.0,2014,3.0,138000.0,2200.0,0.0,0.0,19999.0,17250.0,10,195.92927228127564
66.0,672.0,2014,10.0,110000.0,2000.0,4.0,0.0,12900.0,13750.0,10,28.894623856636144
6.0,72.0,1996,10.0,250000.0,2000.0,3.0,1.0,3600.0,9615.384615384615,28,28.894623856636144
66.0,672.0,2009,10.0,240040.0,1800.0,4.0,0.0,8899.0,18464.615384615383,15,171.10537614336386
6.0,48.0,2006,10.0,121274.0,2000.0,4.0,1.0,7200.0,7579.625,18,28.894623856636144
33.0,776.0,2013,11.0,187000.0,1400.0,0.0,1.0,6999.0,20777.777777777777,11,241.76606841540115
16.0,441.0,2021,10.0,0.0,1000.0,4.0,1.0,9930.0,0.0,3,971.105376143364
60.0,467.0,2009,4.0,195000.0,1500.0,0.0,1.0,5000.0,15000.0,15,4.353517675883722
6.0,72.0,2008,10.0,240000.0,1995.0,0.0,0.0,10000.0,17142.85714285714,16,23.894623856636144
60.0,467.0,2016,11.0,190000.0,1461.0,0.0,1.0,11199.0,31666.666666666668,8,180.76606841540115
58.0,217.0,2014,3.0,141000.0,3000.0,0.0,0.0,35500.0,17625.0,10,995.9292722812756
6.0,48.0,2007,2.0,168000.0,2500.0,4.0,0.0,9000.0,11200.0,17,579.7438825448614
60.0,441.0,2006,10.0,152907.0,1400.0,4.0,1.0,3400.0,9556.6875,18,571.1053761433639
49.0,276.0,2011,10.0,242000.0,2200.0,0.0,0.0,14200.0,22000.0,13,228.89462385663612
23.0,321.0,2010,4.0,186000.0,1560.0,0.0,1.0,3100.0,15500.0,14,64.35351767588372
76.0,520.0,2012,11.0,184700.0,1400.0,3.0,0.0,7750.0,18470.0,12,241.76606841540115
23.0,421.0,2014,9.0,95000.0,1600.0,4.0,0.0,11750.0,11875.0,10,780.7225566064776
48.0,201.0,2012,3.0,97000.0,2000.0,4.0,0.0,10700.0,9700.0,12,4.070727718724356
33.0,783.0,2013,3.0,130000.0,200.0,0.0,0.0,13000.0,14444.444444444443,11,1804.0707277187244
16.0,275.0,2014,9.0,145000.0,1500.0,0.0,1.0,8500.0,18125.0,10,880.7225566064776
6.0,72.0,2002,10.0,220000.0,2200.0,4.0,0.0,4850.0,11000.0,22,228.89462385663612
33.0,624.0,2013,9.0,60000.0,2000.0,0.0,0.0,15999.0,6666.666666666667,11,380.7225566064776
16.0,623.0,2017,4.0,65000.0,898.0,4.0,1.0,7199.0,13000.0,7,597.6464823241163
60.0,412.0,2007,6.0,243543.0,1500.0,0.0,1.0,4300.0,16236.2,17,303.61906424581
54.0,567.0,2010,3.0,230000.0,1500.0,0.0,1.0,8500.0,19166.666666666668,14,504.0707277187244
5.0,109.0,2005,10.0,225522.0,2400.0,4.0,1.0,6800.0,13266.0,19,428.89462385663614
76.0,132.0,2016,7.0,105470.0,3000.0,0.0,0.0,34900.0,17578.333333333332,8,319.3834586466164
43.0,487.0,2016,3.0,116000.0,2500.0,2.0,0.0,25900.0,19333.33333333333,8,495.9292722812757
5.0,108.0,2015,10.0,167160.0,2000.0,0.0,0.0,18900.0,23880.0,9,28.894623856636144
5.0,107.0,2007,11.0,220000.0,2000.0,0.0,0.0,4000.0,14666.666666666666,17,358.23393158459885
5.0,107.0,2011,10.0,152000.0,2000.0,4.0,0.0,10500.0,13818.181818181818,13,28.894623856636144
23.0,318.0,2011,4.0,196000.0,1300.0,4.0,1.0,3650.0,17818.18181818182,13,195.64648232411628
49.0,600.0,2017,10.0,115000.0,2925.0,0.0,0.0,53500.0,23000.0,7,953.894623856636
16.0,442.0,2011,11.0,214567.0,1500.0,0.0,1.0,3200.0,19506.090909090908,13,141.76606841540115
49.0,276.0,2007,10.0,250000.0,300.0,0.0,1.0,6200.0,16666.666666666668,17,1671.105376143364
76.0,696.0,2005,5.0,400000.0,1900.0,0.0,1.0,4500.0,23529.41176470588,19,118.14225941422592
43.0,196.0,2015,4.0,188011.0,1800.0,2.0,0.0,13199.0,26858.714285714286,9,304.3535176758837
66.0,312.0,2019,1.0,45000.0,999.0,4.0,1.0,7800.0,15000.0,5,624.134770889488
73.0,145.0,2004,11.0,259819.0,2000.0,4.0,0.0,5999.0,14434.388888888889,20,358.23393158459885
43.0,387.0,2017,10.0,50320.0,1998.0,4.0,0.0,23000.0,10064.0,7,26.894623856636144
60.0,364.0,2013,11.0,122000.0,1500.0,0.0,1.0,8999.0,13555.555555555557,11,141.76606841540115
48.0,84.0,1999,4.0,33333.0,2000.0,3.0,1.0,3500.0,1449.2608695652175,25,504.3535176758837
23.0,293.0,2012,9.0,107000.0,1995.0,4.0,0.0,12350.0,10700.0,12,385.7225566064776
43.0,196.0,2012,4.0,189133.0,1800.0,2.0,0.0,11799.0,18913.3,12,304.3535176758837
70.0,734.0,2016,3.0,36359.0,1600.0,4.0,0.0,14650.0,6059.833333333333,8,404.0707277187244
66.0,672.0,2012,10.0,146600.0,1800.0,4.0,0.0,9999.0,14660.0,12,171.10537614336386
39.0,654.0,2006,9.0,189000.0,2500.0,0.0,1.0,4400.0,11812.5,18,119.2774433935224
49.0,276.0,2006,10.0,268000.0,2200.0,0.0,0.0,9300.0,16750.0,18,228.89462385663612
15.0,160.0,2014,6.0,235000.0,1560.0,0.0,1.0,5500.0,29375.0,10,243.61906424581
73.0,549.0,2013,11.0,114000.0,1800.0,2.0,0.0,6700.0,12666.666666666666,11,158.23393158459885
66.0,672.0,2010,10.0,220000.0,1400.0,4.0,1.0,7200.0,18333.33333333333,14,571.1053761433639
65.0,245.0,2002,11.0,244000.0,1400.0,4.0,1.0,2100.0,12200.0,22,241.76606841540115
60.0,473.0,2009,4.0,149002.0,1500.0,0.0,0.0,4999.0,11461.692307692309,15,4.353517675883722
60.0,467.0,2004,4.0,331252.0,1500.0,0.0,1.0,1900.0,18402.88888888889,20,4.353517675883722
73.0,208.0,2014,10.0,133424.0,2500.0,3.0,0.0,13899.0,16678.0,10,528.8946238566361
52.0,239.0,2005,4.0,133000.0,1149.0,4.0,1.0,2800.0,7823.529411764706,19,346.6464823241163
5.0,109.0,2007,11.0,340000.0,2000.0,0.0,1.0,9000.0,22666.666666666668,17,358.23393158459885
16.0,441.0,2009,10.0,480000.0,1390.0,3.0,1.0,2300.0,36923.07692307692,15,581.1053761433639
66.0,312.0,2017,4.0,13150.0,999.0,4.0,1.0,9200.0,2630.0,7,496.6464823241163
60.0,629.0,2012,4.0,163000.0,1500.0,0.0,1.0,6850.0,16300.0,12,4.353517675883722
60.0,236.0,2011,10.0,123000.0,1149.0,4.0,1.0,3200.0,11181.818181818182,13,822.1053761433639
38.0,361.0,2007,9.0,199000.0,3000.0,0.0,0.0,3900.0,13266.666666666666,17,619.2774433935224
55.0,139.0,2004,4.0,255000.0,1400.0,4.0,1.0,4300.0,14166.666666666666,20,95.64648232411628
49.0,276.0,2009,10.0,240000.0,3490.0,4.0,0.0,11500.0,18461.53846153846,15,1518.894623856636
23.0,332.0,2014,10.0,150000.0,1998.0,2.0,0.0,7500.0,18750.0,10,26.894623856636144
66.0,499.0,2014,11.0,243000.0,1598.0,0.0,1.0,10750.0,30375.0,10,43.76606841540115
76.0,520.0,2014,10.0,170000.0,1783.0,4.0,0.0,8500.0,21250.0,10,188.10537614336383
6.0,85.0,2001,10.0,260000.0,2926.0,0.0,0.0,2200.0,12380.952380952382,23,954.894623856636
6.0,72.0,2013,10.0,165000.0,2000.0,0.0,0.0,18299.0,18333.33333333333,11,28.894623856636144
49.0,276.0,2019,10.0,29354.0,3000.0,2.0,0.0,63400.0,9784.666666666666,5,1028.894623856636
54.0,124.0,2004,4.0,165000.0,1500.0,0.0,1.0,1600.0,9166.666666666666,20,4.353517675883722
73.0,141.0,2013,11.0,171000.0,1390.0,0.0,1.0,8000.0,19000.0,11,251.76606841540115
60.0,295.0,1995,6.0,80000.0,2100.0,0.0,1.0,1000.0,2962.962962962963,29,296.38093575419
66.0,499.0,2010,11.0,94000.0,1400.0,4.0,1.0,6300.0,7833.333333333333,14,241.76606841540115
23.0,321.0,2013,10.0,160000.0,999.0,4.0,1.0,4999.0,17777.777777777777,11,972.105376143364
76.0,356.0,2014,4.0,145000.0,1400.0,5.0,0.0,12000.0,18125.0,10,95.64648232411628
31.0,193.0,2013,3.0,158200.0,2200.0,0.0,0.0,17799.0,17577.777777777777,11,195.92927228127564
16.0,442.0,2009,11.0,179001.0,1500.0,0.0,1.0,4990.0,13769.307692307691,15,141.76606841540115
60.0,409.0,2018,3.0,111000.0,1500.0,0.0,0.0,13100.0,27750.0,6,504.0707277187244
43.0,487.0,2018,3.0,21000.0,200.0,4.0,0.0,27990.0,5250.0,6,1804.0707277187244
13.0,706.0,2018,9.0,33000.0,1800.0,4.0,0.0,13650.0,8250.0,6,580.7225566064776
73.0,545.0,2008,4.0,172000.0,1500.0,2.0,0.0,6300.0,12285.714285714286,16,4.353517675883722
31.0,231.0,2008,10.0,185573.0,1300.0,2.0,0.0,5499.0,13255.214285714286,16,671.1053761433639
18.0,649.0,2006,4.0,85000.0,1300.0,4.0,0.0,2200.0,5312.5,18,195.64648232411628
73.0,145.0,2012,10.0,150810.0,1800.0,4.0,1.0,11499.0,15081.0,12,171.10537614336386
76.0,356.0,2001,11.0,310000.0,1900.0,0.0,1.0,4500.0,14761.90476190476,23,258.23393158459885
15.0,183.0,2017,6.0,165000.0,1600.0,0.0,1.0,11999.0,33000.0,7,203.61906424581
66.0,499.0,2012,11.0,152000.0,1400.0,4.0,1.0,6700.0,15200.0,12,241.76606841540115
73.0,141.0,2011,4.0,230000.0,1400.0,0.0,1.0,6800.0,20909.090909090908,13,95.64648232411628
49.0,276.0,1999,10.0,37700.0,2000.0,3.0,0.0,3600.0,1639.1304347826087,25,28.894623856636144
5.0,111.0,2017,10.0,75000.0,3000.0,0.0,0.0,55000.0,15000.0,7,1028.894623856636
49.0,151.0,2019,5.0,42000.0,1460.0,0.0,0.0,24600.0,14000.0,5,321.8577405857741
31.0,193.0,2007,9.0,12541.0,2200.0,0.0,1.0,4800.0,836.0666666666667,17,180.7225566064776
73.0,145.0,2001,11.0,298000.0,200.0,4.0,0.0,2500.0,14190.47619047619,23,1441.7660684154012
66.0,499.0,2015,11.0,191000.0,1600.0,0.0,1.0,12699.0,27285.714285714286,9,41.76606841540115
16.0,275.0,2010,3.0,165000.0,1500.0,0.0,1.0,7300.0,13750.0,14,504.0707277187244
76.0,356.0,2007,4.0,230110.0,1900.0,0.0,1.0,5300.0,15340.666666666666,17,404.3535176758837
16.0,275.0,2015,9.0,40000.0,1500.0,0.0,1.0,5650.0,5714.285714285715,9,880.7225566064776
39.0,662.0,2020,3.0,30000.0,1600.0,4.0,0.0,17450.0,15000.0,4,404.0707277187244
23.0,321.0,2010,4.0,119119.0,1600.0,3.0,1.0,3300.0,9926.583333333334,14,104.35351767588372
6.0,15.0,2015,4.0,220000.0,1496.0,0.0,1.0,8999.0,31428.571428571428,9,0.3535176758837224
3.0,8.0,2005,4.0,255000.0,1600.0,4.0,1.0,2200.0,15000.0,19,104.35351767588372
49.0,735.0,2014,6.0,232000.0,2200.0,0.0,0.0,15150.0,29000.0,10,396.38093575419
16.0,441.0,2008,10.0,400000.0,1400.0,3.0,1.0,1600.0,28571.42857142857,16,571.1053761433639
6.0,72.0,2001,11.0,403457.0,2500.0,0.0,0.0,5550.0,19212.23809523809,23,858.2339315845988
43.0,196.0,2012,4.0,194000.0,1800.0,2.0,0.0,9999.0,19400.0,12,304.3535176758837
23.0,475.0,2015,11.0,168300.0,1500.0,0.0,1.0,10950.0,24042.85714285714,9,141.76606841540115
68.0,117.0,2016,3.0,84000.0,2000.0,3.0,0.0,9800.0,14000.0,8,4.070727718724356
6.0,72.0,2015,11.0,159000.0,2000.0,0.0,0.0,15999.0,22714.285714285717,9,358.23393158459885
6.0,72.0,2013,10.0,130000.0,3000.0,2.0,0.0,15600.0,14444.444444444443,11,1028.894623856636
74.0,69.0,1988,9.0,40000.0,2000.0,3.0,1.0,1200.0,1176.470588235294,36,380.7225566064776
73.0,430.0,2018,9.0,38000.0,4500.0,0.0,0.0,67000.0,9500.0,6,2119.2774433935224
54.0,404.0,2012,9.0,125000.0,1600.0,4.0,1.0,7000.0,12500.0,12,780.7225566064776
66.0,672.0,2016,10.0,162849.0,2000.0,0.0,0.0,14999.0,27141.5,8,28.894623856636144
52.0,429.0,2008,10.0,164353.0,1584.0,4.0,1.0,5000.0,11739.5,16,387.1053761433639
15.0,181.0,2012,10.0,254156.0,1900.0,0.0,1.0,4010.0,25415.6,12,71.10537614336386
49.0,276.0,2002,10.0,370000.0,2700.0,0.0,0.0,2250.0,18500.0,22,728.8946238566361
31.0,116.0,1998,10.0,123000.0,2000.0,4.0,1.0,1300.0,5125.0,26,28.894623856636144
55.0,772.0,2004,11.0,289000.0,1600.0,3.0,1.0,3250.0,16055.555555555557,20,41.76606841540115
31.0,193.0,2018,3.0,34000.0,1500.0,4.0,0.0,20400.0,8500.0,6,504.0707277187244
49.0,341.0,2013,3.0,160000.0,2200.0,0.0,0.0,20990.0,17777.777777777777,11,195.92927228127564
66.0,768.0,2011,3.0,190000.0,1400.0,4.0,1.0,7200.0,17272.727272727272,13,604.0707277187244
5.0,109.0,1996,10.0,230000.0,2600.0,4.0,1.0,5300.0,8846.153846153846,28,628.8946238566361
5.0,107.0,1996,10.0,470564.0,1800.0,4.0,1.0,2150.0,18098.615384615383,28,171.10537614336386
39.0,654.0,2015,9.0,158235.0,2200.0,0.0,0.0,21999.0,22605.0,9,180.7225566064776
76.0,520.0,2009,10.0,210000.0,1900.0,0.0,1.0,2000.0,16153.846153846154,15,71.10537614336386
6.0,748.0,2011,3.0,217000.0,2000.0,0.0,0.0,16399.0,19727.272727272728,13,4.070727718724356
49.0,600.0,2013,10.0,12541.0,3000.0,0.0,0.0,16000.0,1393.4444444444443,11,1028.894623856636
33.0,710.0,2017,3.0,145000.0,2000.0,0.0,0.0,19450.0,29000.0,7,4.070727718724356
16.0,275.0,2021,9.0,0.0,1500.0,0.0,1.0,17500.0,0.0,3,880.7225566064776
56.0,4.0,2010,4.0,136000.0,998.0,4.0,1.0,3500.0,11333.333333333334,14,497.6464823241163
66.0,499.0,2006,10.0,123456.0,1600.0,4.0,1.0,3500.0,7716.0,18,371.1053761433639
55.0,772.0,2002,6.0,254213.0,2000.0,0.0,1.0,3499.0,12710.65,22,196.38093575419
49.0,170.0,2011,11.0,215500.0,2143.0,0.0,0.0,9300.0,19590.90909090909,13,501.2339315845989
33.0,710.0,2005,3.0,100800.0,2000.0,3.0,1.0,5900.0,5929.411764705882,19,4.070727718724356
55.0,772.0,2010,6.0,114000.0,1800.0,4.0,1.0,7700.0,9500.0,14,3.619064245810023
73.0,141.0,2008,4.0,268000.0,1400.0,0.0,1.0,5499.0,19142.85714285714,16,95.64648232411628
33.0,129.0,2019,9.0,27000.0,2199.0,0.0,0.0,33499.0,9000.0,5,181.7225566064776
16.0,275.0,2011,9.0,205000.0,1500.0,0.0,1.0,6300.0,18636.36363636364,13,880.7225566064776
66.0,499.0,2014,10.0,247152.0,2000.0,0.0,1.0,11950.0,30894.0,10,28.894623856636144
6.0,79.0,2014,10.0,139000.0,3000.0,4.0,0.0,27700.0,17375.0,10,1028.894623856636
48.0,202.0,2010,3.0,77500.0,2300.0,4.0,0.0,9950.0,6458.333333333333,14,295.92927228127564
60.0,364.0,2013,5.0,172000.0,1500.0,0.0,1.0,6750.0,19111.11111111111,11,281.8577405857741
6.0,748.0,2011,9.0,205000.0,1995.0,0.0,1.0,16300.0,18636.36363636364,13,385.7225566064776
6.0,750.0,2008,9.0,215000.0,3000.0,0.0,0.0,16700.0,15357.142857142857,16,619.2774433935224
76.0,696.0,2005,6.0,340000.0,1900.0,0.0,1.0,3500.0,20000.0,19,96.38093575418998
43.0,343.0,2007,10.0,200000.0,3000.0,4.0,0.0,10500.0,13333.333333333334,17,1028.894623856636
13.0,257.0,2012,10.0,130000.0,1400.0,4.0,0.0,8499.0,13000.0,12,571.1053761433639
66.0,312.0,2011,11.0,200227.0,1200.0,4.0,0.0,5799.0,18202.454545454544,13,441.7660684154012
49.0,151.0,2007,4.0,180000.0,1500.0,4.0,1.0,4000.0,12000.0,17,4.353517675883722
23.0,475.0,2016,10.0,176400.0,1500.0,0.0,1.0,11950.0,29400.0,8,471.1053761433639
48.0,84.0,1993,10.0,123456.0,1800.0,4.0,1.0,1550.0,4257.103448275862,31,171.10537614336386
